filename,label,label_id,subject,activity,clip,frame
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001022.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1022
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001023.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1023
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001024.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1024
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001025.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1025
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001026.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1026
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001027.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1027
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001028.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1028
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001029.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1029
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001030.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1030
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001031.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1031
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001032.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1032
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001033.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1033
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001034.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1034
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001035.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1035
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001036.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1036
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001037.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1037
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001038.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1038
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001039.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1039
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001040.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1040
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001041.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1041
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001042.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1042
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001043.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1043
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001044.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1044
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001045.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1045
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001046.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1046
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001047.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1047
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001048.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1048
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001049.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1049
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001050.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1050
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001051.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1051
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001052.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1052
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001053.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1053
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001054.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1054
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001055.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1055
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001056.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1056
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001057.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1057
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001058.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1058
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001059.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1059
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001060.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1060
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001061.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1061
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001062.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1062
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001063.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1063
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001064.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1064
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001065.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1065
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001066.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1066
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001067.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1067
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001068.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1068
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001069.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1069
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001070.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1070
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001071.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1071
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001072.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1072
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001073.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1073
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001074.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1074
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001075.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1075
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001076.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1076
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001077.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1077
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001078.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1078
data\nofall_data\Subject1\Activity8_sit_table_cam1\img_001079.png,no_fall,0,Subject1,Activity8_sit_table_cam1,Activity8_sit_table_cam1,1079
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000001.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,1
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000002.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,2
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000003.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,3
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000004.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,4
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000005.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,5
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000006.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,6
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000007.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,7
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000008.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,8
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000009.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,9
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000010.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,10
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000011.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,11
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000012.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,12
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000013.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,13
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000014.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,14
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000015.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,15
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000016.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,16
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000017.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,17
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000018.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,18
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000019.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,19
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000020.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,20
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000021.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,21
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000022.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,22
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000023.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,23
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000024.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,24
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000025.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,25
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000026.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,26
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000027.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,27
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000028.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,28
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000029.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,29
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000030.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,30
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000031.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,31
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000032.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,32
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000033.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,33
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000034.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,34
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000035.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,35
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000036.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,36
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000037.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,37
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000038.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,38
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000039.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,39
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000040.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,40
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000041.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,41
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000042.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,42
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000043.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,43
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000044.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,44
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000045.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,45
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000046.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,46
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000047.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,47
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000048.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,48
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000049.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,49
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000050.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,50
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000051.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,51
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000052.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,52
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000053.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,53
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000054.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,54
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000055.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,55
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000056.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,56
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000057.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,57
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000058.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,58
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000059.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,59
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000060.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,60
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000061.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,61
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000062.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,62
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000063.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,63
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000064.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,64
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000065.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,65
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000066.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,66
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000067.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,67
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000068.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,68
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000069.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,69
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000070.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,70
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000071.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,71
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000072.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,72
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000073.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,73
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000074.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,74
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000075.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,75
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000076.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,76
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000077.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,77
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000078.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,78
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000079.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,79
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000080.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,80
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000081.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,81
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000082.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,82
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000083.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,83
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000084.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,84
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000085.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,85
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000086.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,86
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000087.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,87
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000088.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,88
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000089.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,89
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000090.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,90
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000091.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,91
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000092.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,92
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000093.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,93
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000094.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,94
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000095.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,95
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000096.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,96
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000097.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,97
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000098.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,98
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000099.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,99
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000100.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,100
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000101.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,101
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000102.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,102
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000103.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,103
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000104.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,104
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000105.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,105
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000106.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,106
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000107.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,107
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000108.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,108
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000109.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,109
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000110.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,110
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000111.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,111
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000112.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,112
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000113.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,113
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000114.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,114
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000115.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,115
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000116.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,116
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000117.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,117
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000118.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,118
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000119.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,119
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000120.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,120
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000121.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,121
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000122.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,122
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000123.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,123
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000124.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,124
data\nofall_data\Subject1\Activity8_sit_table_cam2\img_000125.png,no_fall,0,Subject1,Activity8_sit_table_cam2,Activity8_sit_table_cam2,125
