timestamp,ankle_acc_x,ankle_acc_y,ankle_acc_z,ankle_gyr_x,ankle_gyr_y,ankle_gyr_z,ankle_lux,pocket_acc_x,pocket_acc_y,pocket_acc_z,pocket_gyr_x,pocket_gyr_y,pocket_gyr_z,pocket_lux,belt_acc_x,belt_acc_y,belt_acc_z,belt_gyr_x,belt_gyr_y,belt_gyr_z,belt_lux,neck_acc_x,neck_acc_y,neck_acc_z,neck_gyr_x,neck_gyr_y,neck_gyr_z,neck_lux,wrist_acc_x,wrist_acc_y,wrist_acc_z,wrist_gyr_x,wrist_gyr_y,wrist_gyr_z,wrist_lux,brain,ir1,ir2,ir3,ir4,ir5,ir6,csv_subject,csv_activity,csv_trial,extra,subject_id,activity_id,trial_id,activity_name,label
2018-07-04T12:20:24.757353,-0.997,0.277,-0.073,-0.488,0.61,0.061,0.0,-0.318,0.173,1.016,-0.488,-0.915,-0.305,0.0,-0.211,0.242,0.999,0.488,0.183,0.183,40.499,-0.92,-0.064,-0.476,0.427,0.366,0.488,2307.833,-0.235,-0.518,0.919,0.183,-0.122,0.183,1461.835,-36,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:24.808489,-0.995,0.276,-0.073,-0.549,0.61,0.061,0.0,-0.318,0.173,1.016,-0.61,-0.915,-0.244,0.0,-0.21,0.242,0.999,0.183,0.183,0.244,40.499,-0.92,-0.064,-0.476,0.549,1.89,0.549,2307.833,-0.235,-0.518,0.919,0.549,0.0,0.366,1461.835,60,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:24.851104,-0.995,0.276,-0.073,-0.549,0.61,0.061,0.0,-0.317,0.172,1.018,-0.671,-0.915,-0.183,0.0,-0.212,0.241,1.001,0.427,0.244,0.305,40.499,-0.918,-0.063,-0.482,1.402,1.829,-0.244,2307.833,-0.234,-0.518,0.924,0.366,0.061,0.183,1461.835,57,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:24.912769,-0.996,0.276,-0.072,-0.488,0.61,0.0,0.0,-0.317,0.173,1.016,-0.366,-0.854,-0.305,0.0,-0.212,0.241,1.001,0.366,0.305,0.305,40.499,-0.917,-0.064,-0.478,1.037,1.22,0.183,2307.833,-0.234,-0.516,0.92,0.366,0.488,0.244,1461.835,91,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:24.961901,-0.997,0.275,-0.073,-0.488,0.61,-0.061,0.0,-0.317,0.173,1.016,-0.488,-0.854,-0.305,0.0,-0.211,0.241,0.999,0.732,0.122,0.366,40.499,-0.917,-0.064,-0.478,0.671,1.89,0.183,2307.833,-0.234,-0.516,0.92,0.122,0.366,0.183,1461.835,-54,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.124327,-0.996,0.277,-0.074,-0.427,0.549,0.0,0.0,-0.317,0.172,1.017,-0.61,-0.915,-0.305,0.0,-0.213,0.243,1.0,0.671,0.122,0.366,39.282,-0.915,-0.064,-0.485,0.427,1.341,0.061,2307.833,-0.236,-0.52,0.921,0.183,0.366,0.122,1461.835,70,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.207051,-0.996,0.277,-0.073,-0.549,0.671,0.061,0.0,-0.319,0.171,1.017,-0.549,-0.854,-0.244,0.0,-0.211,0.242,0.999,0.61,0.183,0.305,39.282,-0.918,-0.065,-0.482,0.488,-2.439,0.854,2307.833,-0.235,-0.517,0.921,0.366,0.122,0.061,1461.835,44,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.262702,-0.996,0.277,-0.072,-0.488,0.549,0.061,0.0,-0.318,0.172,1.016,-0.61,-0.976,-0.305,0.0,-0.211,0.243,1.0,0.671,0.061,0.366,39.282,-0.915,-0.063,-0.479,0.305,-6.22,2.866,2307.833,-0.235,-0.518,0.922,0.061,0.061,0.427,1461.835,48,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.305316,-0.996,0.277,-0.072,-0.427,0.549,0.0,0.0,-0.318,0.172,1.016,-0.61,-0.976,-0.366,0.0,-0.211,0.243,1.0,0.915,0.122,0.366,39.282,-0.916,-0.064,-0.482,1.28,2.134,-0.488,2307.833,-0.233,-0.52,0.921,0.122,0.122,0.244,1461.835,7,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.350938,-0.996,0.276,-0.073,-0.549,0.61,0.0,0.0,-0.316,0.173,1.017,-0.366,-0.793,-0.366,0.0,-0.212,0.242,0.999,0.305,0.305,0.244,39.282,-0.916,-0.064,-0.482,0.549,1.22,0.244,2307.833,-0.233,-0.52,0.921,0.854,0.549,0.061,1461.835,60,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.399067,-0.996,0.276,-0.073,-0.488,0.671,0.061,0.0,-0.317,0.172,1.017,-0.427,-0.854,-0.366,0.0,-0.212,0.242,0.999,0.427,0.183,0.244,39.282,-0.919,-0.064,-0.476,0.183,1.89,-0.122,2307.833,-0.235,-0.518,0.919,0.549,0.793,0.183,1461.835,72,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.444188,-0.995,0.277,-0.074,-0.488,0.671,0.061,0.0,-0.317,0.172,1.017,-0.488,-0.915,-0.305,0.0,-0.21,0.243,0.998,0.854,0.061,0.305,39.282,-0.919,-0.064,-0.476,0.61,1.22,-0.061,2307.833,-0.235,-0.518,0.919,0.366,0.427,0.122,1461.835,73,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.491815,-0.995,0.277,-0.074,-0.549,0.61,0.061,0.0,-0.318,0.172,1.016,-0.427,-0.915,-0.305,0.0,-0.211,0.243,0.999,0.427,0.183,0.305,39.282,-0.917,-0.063,-0.48,0.0,0.366,0.854,2307.833,-0.235,-0.518,0.922,0.61,0.244,0.122,1461.835,96,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.554984,-0.996,0.276,-0.073,-0.549,0.549,0.061,0.0,-0.317,0.172,1.017,-0.671,-0.915,-0.183,0.0,-0.211,0.243,0.999,0.61,0.244,0.366,39.282,-0.916,-0.063,-0.48,0.427,1.159,0.183,2307.833,-0.233,-0.517,0.923,0.183,0.305,0.122,1461.835,72,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.601108,-0.996,0.277,-0.074,-0.549,0.61,-0.061,0.0,-0.317,0.172,1.017,-0.488,-0.854,-0.244,0.0,-0.212,0.24,1.0,0.366,0.244,0.305,39.282,-0.916,-0.063,-0.48,0.549,1.28,0.244,2307.833,-0.233,-0.517,0.923,0.427,0.488,0.122,1461.835,256,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.647232,-0.996,0.277,-0.074,-0.549,0.549,0.0,0.0,-0.317,0.172,1.015,-0.488,-0.915,-0.305,0.0,-0.212,0.24,1.0,0.61,0.122,0.305,39.282,-0.918,-0.063,-0.48,0.427,1.341,0.732,2307.833,-0.234,-0.517,0.921,0.183,0.61,0.244,1461.835,433,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.707894,-0.996,0.277,-0.074,-0.61,0.671,0.061,0.0,-0.317,0.172,1.017,-0.488,-0.854,-0.244,0.0,-0.212,0.243,0.999,0.854,0.122,0.427,39.282,-0.917,-0.063,-0.482,1.28,1.524,0.061,2307.833,-0.236,-0.519,0.921,-0.061,0.671,0.366,1461.835,12,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.762039,-0.996,0.277,-0.074,-0.61,0.793,0.122,0.0,-0.317,0.172,1.017,-0.488,-0.793,-0.305,0.0,-0.211,0.244,1.0,0.488,0.122,0.122,39.282,-0.917,-0.063,-0.482,1.098,1.037,0.183,2307.833,-0.236,-0.519,0.921,-0.122,0.61,0.183,1461.835,-229,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.808664,-0.996,0.277,-0.074,-0.732,0.732,0.061,0.0,-0.318,0.173,1.017,-0.488,-0.854,-0.366,0.0,-0.212,0.244,1.0,0.793,0.244,0.305,39.282,-0.914,-0.063,-0.483,0.854,0.793,0.0,2307.833,-0.238,-0.52,0.921,-0.183,0.305,0.122,1461.835,-231,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.863814,-0.996,0.277,-0.073,-0.976,0.61,0.122,0.0,-0.318,0.174,1.016,-0.488,-0.854,-0.305,0.0,-0.212,0.244,1.0,0.549,0.183,0.366,39.282,-0.918,-0.067,-0.484,-0.183,1.463,-0.854,2307.833,-0.235,-0.517,0.923,0.488,-0.122,0.122,1461.835,-11,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.912946,-0.996,0.276,-0.073,-1.037,0.671,0.122,0.0,-0.318,0.174,1.016,-0.61,-0.854,-0.244,0.0,-0.21,0.243,1.0,0.671,0.183,0.366,39.282,-0.918,-0.067,-0.484,0.061,-5.671,1.768,2307.833,-0.235,-0.517,0.923,0.122,-0.305,0.061,1461.835,26,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:25.960723,-0.996,0.276,-0.073,-1.037,0.61,0.183,0.0,-0.318,0.171,1.017,-0.671,-1.037,-0.305,0.0,-0.21,0.243,1.0,0.61,0.244,0.427,39.282,-0.914,-0.063,-0.48,0.122,-5.0,2.378,2307.833,-0.231,-0.52,0.924,0.0,-0.061,0.244,1461.835,-69,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.007907,-0.996,0.277,-0.074,-0.976,0.61,0.244,0.0,-0.318,0.171,1.017,-0.671,-1.037,-0.305,0.0,-0.212,0.244,1.0,0.671,0.183,0.305,39.282,-0.914,-0.063,-0.48,1.585,2.622,-0.549,2303.555,-0.231,-0.52,0.924,0.0,0.183,0.366,1459.142,-52,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.054532,-0.996,0.277,-0.074,-0.976,0.671,0.244,0.0,-0.318,0.168,1.017,-0.305,-0.732,-0.305,0.0,-0.213,0.242,0.999,0.183,0.305,0.183,39.282,-0.915,-0.064,-0.481,0.793,1.037,0.0,2303.555,-0.232,-0.518,0.919,0.61,0.488,0.061,1459.142,41,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.101157,-0.995,0.278,-0.074,-0.732,0.671,0.183,0.0,-0.318,0.172,1.015,-0.427,-0.854,-0.366,0.0,-0.213,0.242,0.999,0.671,0.122,0.183,39.282,-0.92,-0.066,-0.478,0.427,3.902,-0.549,2303.555,-0.232,-0.518,0.919,0.732,0.793,0.061,1459.142,37,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.174353,-0.996,0.278,-0.073,-0.427,0.671,0.061,0.0,-0.317,0.175,1.017,-0.488,-0.915,-0.244,0.0,-0.21,0.243,0.998,0.244,0.061,0.244,39.282,-0.92,-0.066,-0.478,0.671,-0.427,0.549,2303.555,-0.236,-0.517,0.92,0.488,0.366,0.366,1459.142,18,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.225490,-0.996,0.277,-0.072,-0.305,0.549,-0.061,0.0,-0.317,0.175,1.017,-0.61,-0.976,-0.244,0.0,-0.211,0.243,1.001,0.549,0.183,0.427,39.282,-0.917,-0.062,-0.483,1.159,0.976,-0.061,2303.555,-0.235,-0.517,0.924,0.244,0.305,0.244,1459.142,58,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.274622,-0.996,0.277,-0.072,0.0,0.488,-0.183,0.0,-0.317,0.173,1.017,-0.61,-0.915,-0.183,0.0,-0.211,0.243,1.001,0.427,0.244,0.427,39.282,-0.915,-0.063,-0.482,-0.305,1.037,0.244,2303.555,-0.232,-0.516,0.922,0.366,0.244,0.122,1459.142,54,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.320745,-0.996,0.277,-0.073,0.183,0.427,-0.244,0.0,-0.317,0.173,1.017,-0.427,-0.854,-0.244,0.0,-0.212,0.241,1.0,0.366,0.122,0.366,39.282,-0.915,-0.063,-0.482,0.366,1.402,0.122,2303.555,-0.232,-0.516,0.922,0.305,0.427,0.061,1459.142,57,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.414998,-0.996,0.277,-0.074,0.244,0.366,-0.183,0.0,-0.318,0.172,1.016,-0.549,-0.854,-0.366,0.0,-0.211,0.242,0.999,0.549,0.122,0.244,39.282,-0.916,-0.063,-0.482,0.549,1.524,0.244,2303.555,-0.234,-0.515,0.923,-0.366,0.61,0.366,1459.142,80,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.461122,-0.996,0.277,-0.074,0.0,0.427,-0.061,0.0,-0.318,0.172,1.016,-0.61,-0.976,-0.366,0.0,-0.21,0.243,1.0,0.549,0.122,0.305,39.282,-0.915,-0.063,-0.487,0.61,0.732,0.183,2303.555,-0.236,-0.519,0.922,-0.183,0.549,0.244,1459.142,86,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.521783,-0.996,0.276,-0.074,-0.488,0.549,0.061,0.0,-0.317,0.173,1.017,-0.61,-0.976,-0.305,0.0,-0.21,0.243,1.0,0.549,0.244,0.244,39.282,-0.913,-0.064,-0.49,0.366,2.012,-0.305,2303.555,-0.235,-0.517,0.921,0.122,0.366,0.183,1459.142,38,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.569912,-0.996,0.277,-0.074,-0.549,0.549,-0.061,0.0,-0.317,0.173,1.016,-0.61,-0.915,-0.244,0.0,-0.211,0.243,0.999,0.488,0.183,0.427,39.282,-0.913,-0.064,-0.49,0.0,1.28,-0.488,2303.555,-0.235,-0.517,0.921,0.244,0.305,0.122,1459.142,61,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.615033,-0.996,0.277,-0.074,-0.61,0.61,-0.061,0.0,-0.317,0.173,1.016,-0.61,-0.915,-0.244,0.0,-0.211,0.242,1.0,0.549,0.305,0.366,39.282,-0.917,-0.065,-0.487,0.671,-3.963,1.646,2303.555,-0.232,-0.516,0.923,0.122,0.183,-0.061,1459.142,34,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.663664,-0.995,0.277,-0.074,-0.793,0.61,-0.061,0.0,-0.318,0.172,1.016,-0.61,-0.915,-0.305,0.0,-0.211,0.242,1.0,0.488,0.183,0.305,39.282,-0.914,-0.065,-0.487,0.488,-1.89,1.341,2303.555,-0.232,-0.516,0.923,-0.061,0.366,0.061,1459.142,104,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.709787,-0.996,0.276,-0.074,-1.22,0.793,0.061,0.0,-0.318,0.172,1.016,-0.671,-0.976,-0.305,0.0,-0.211,0.243,0.999,0.915,0.122,0.305,39.282,-0.914,-0.065,-0.487,1.22,0.305,-0.427,2303.555,-0.234,-0.521,0.924,0.61,1.037,0.0,1459.142,26,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.757916,-0.996,0.276,-0.074,-1.829,1.159,0.366,0.0,-0.316,0.172,1.018,-0.61,-0.854,-0.244,0.0,-0.211,0.243,0.999,0.61,0.305,0.244,39.282,-0.916,-0.065,-0.484,0.183,1.037,-0.244,2303.555,-0.233,-0.515,0.921,0.854,1.159,-0.244,1459.142,23,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.821085,-0.997,0.278,-0.074,-2.378,1.341,0.488,0.0,-0.318,0.173,1.017,-0.549,-0.854,-0.305,0.0,-0.212,0.241,1.0,0.854,0.0,0.244,39.282,-0.92,-0.065,-0.477,-0.671,-1.22,0.183,2303.555,-0.233,-0.515,0.921,0.122,1.22,0.061,1459.142,10,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.867209,-0.997,0.28,-0.072,-3.841,0.793,0.793,0.0,-0.318,0.173,1.017,-0.549,-0.976,-0.305,0.0,-0.21,0.243,0.999,1.037,0.0,0.305,39.282,-0.92,-0.065,-0.477,0.305,-1.098,0.183,2303.555,-0.238,-0.517,0.922,0.122,0.915,0.244,1459.142,60,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.911828,-0.997,0.28,-0.072,-3.537,0.427,0.549,0.0,-0.318,0.174,1.016,-0.427,-0.976,-0.244,0.0,-0.21,0.243,0.999,0.366,0.183,0.244,39.282,-0.919,-0.063,-0.481,-0.427,-1.524,0.732,2303.555,-0.237,-0.518,0.924,0.183,0.793,-0.061,1459.142,19,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:26.961462,-0.996,0.28,-0.072,-3.171,0.61,-0.061,0.0,-0.318,0.174,1.016,-0.549,-1.037,-0.244,0.0,-0.21,0.242,1.002,0.671,0.183,0.366,39.282,-0.919,-0.063,-0.481,0.061,-2.744,0.122,2303.555,-0.237,-0.518,0.924,0.0,0.915,-0.061,1459.142,88,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.008588,-0.996,0.28,-0.072,-3.049,0.61,-0.244,0.0,-0.318,0.173,1.017,-0.427,-1.037,-0.183,0.0,-0.211,0.241,1.0,0.732,0.244,0.366,45.146,-0.918,-0.062,-0.478,-0.854,-1.341,0.183,2303.555,-0.235,-0.516,0.919,-0.061,1.037,0.061,1459.142,105,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.054210,-0.994,0.278,-0.071,-2.805,0.732,0.061,0.0,-0.316,0.173,1.016,-0.305,-1.098,-0.061,0.0,-0.211,0.241,1.0,0.915,0.122,0.366,45.146,-0.919,-0.062,-0.47,-0.244,-1.707,0.366,2303.555,-0.235,-0.516,0.919,-0.366,1.098,0.183,1459.142,-10,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.105848,-0.994,0.278,-0.071,-2.256,0.793,0.122,0.0,-0.316,0.173,1.016,-0.488,-0.976,-0.122,0.0,-0.211,0.243,1.0,1.159,0.122,0.427,45.146,-0.919,-0.062,-0.47,0.061,-1.28,0.244,2303.555,-0.238,-0.52,0.92,-0.427,1.098,0.183,1459.142,39,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.147961,-0.994,0.277,-0.071,-1.22,0.549,0.305,0.0,-0.317,0.172,1.017,-0.61,-1.037,-0.305,0.0,-0.211,0.243,1.0,0.976,0.061,0.305,45.146,-0.921,-0.063,-0.473,0.305,-0.915,0.061,2303.555,-0.238,-0.52,0.92,-0.488,0.854,0.183,1459.142,76,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.195087,-0.994,0.279,-0.071,-0.915,0.244,0.427,0.0,-0.317,0.172,1.017,-0.549,-1.098,-0.427,0.0,-0.212,0.244,0.998,0.854,0.061,0.305,45.146,-0.921,-0.063,-0.473,0.183,-1.585,0.244,2303.555,-0.239,-0.521,0.92,-0.122,0.915,0.122,1459.142,-10,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.245222,-0.994,0.279,-0.071,-0.427,0.183,0.427,0.0,-0.317,0.173,1.017,-0.549,-0.793,-0.305,0.0,-0.21,0.243,0.999,0.976,0.061,0.366,45.146,-0.922,-0.063,-0.47,0.183,-1.098,0.0,2303.555,-0.239,-0.519,0.92,-0.061,0.732,0.122,1459.142,17,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.289340,-0.994,0.282,-0.068,0.0,0.366,0.427,0.0,-0.317,0.173,1.017,-0.488,-0.732,-0.305,0.0,-0.21,0.243,0.999,0.976,0.061,0.427,45.146,-0.922,-0.063,-0.47,0.244,-1.89,-0.061,2303.555,-0.239,-0.519,0.92,0.122,0.61,0.183,1459.142,76,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.351507,-0.994,0.282,-0.067,0.244,0.366,0.305,0.0,-0.317,0.173,1.017,-0.488,-0.671,-0.366,0.0,-0.211,0.243,1.0,1.159,0.061,0.488,45.146,-0.923,-0.062,-0.46,1.341,-4.939,1.768,2303.555,-0.238,-0.518,0.92,-0.366,0.427,0.366,1459.142,32,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.457290,-0.995,0.283,-0.069,0.488,0.915,0.427,0.0,-0.318,0.172,1.016,-0.488,-0.61,-0.488,0.0,-0.21,0.248,0.998,0.915,-0.061,0.366,45.146,-0.921,-0.061,-0.458,0.793,0.244,0.61,2303.555,-0.239,-0.521,0.919,-0.061,0.427,0.366,1459.142,85,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.506922,-0.995,0.283,-0.069,-0.122,0.915,0.244,0.0,-0.318,0.172,1.016,-0.366,-0.671,-0.549,0.0,-0.21,0.247,0.997,0.61,-0.122,0.366,45.146,-0.921,-0.061,-0.458,0.976,-0.427,0.732,2303.555,-0.24,-0.519,0.916,0.61,0.61,0.183,1459.142,-7,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.554550,-0.994,0.283,-0.071,0.366,0.671,0.061,0.0,-0.32,0.172,1.017,-0.549,-0.854,-0.366,0.0,-0.21,0.247,0.997,0.854,0.061,0.244,45.146,-0.923,-0.061,-0.457,0.61,2.439,0.061,2303.555,-0.242,-0.52,0.919,0.244,-0.061,0.183,1459.142,59,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.602178,-0.994,0.281,-0.072,0.854,0.549,-0.183,0.0,-0.319,0.175,1.017,-0.61,-0.976,-0.305,0.0,-0.209,0.246,0.999,0.244,0.183,0.183,45.146,-0.923,-0.061,-0.457,1.098,1.768,0.61,2303.555,-0.242,-0.52,0.919,0.549,-0.183,0.183,1459.142,87,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.646797,-0.994,0.281,-0.072,0.061,0.549,0.061,0.0,-0.319,0.175,1.017,-0.671,-1.098,-0.244,0.0,-0.21,0.245,1.0,0.488,0.183,0.305,45.146,-0.924,-0.061,-0.465,1.098,1.89,0.793,2303.555,-0.238,-0.52,0.924,0.366,-0.061,-0.061,1459.142,39,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.695429,-0.995,0.282,-0.07,-0.244,0.488,0.0,0.0,-0.316,0.173,1.016,-0.732,-1.037,-0.183,0.0,-0.21,0.245,1.0,0.305,0.244,0.366,45.146,-0.922,-0.06,-0.465,0.427,2.622,0.488,2303.555,-0.238,-0.52,0.924,0.427,-0.122,0.061,1459.142,88,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.778149,-0.995,0.281,-0.071,0.549,0.549,-0.366,0.0,-0.316,0.173,1.016,-0.488,-0.976,-0.305,0.0,-0.21,0.243,0.998,0.61,0.244,0.366,45.146,-0.923,-0.061,-0.467,0.854,3.293,0.122,2303.555,-0.235,-0.518,0.921,0.061,0.183,0.183,1459.142,1,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.824774,-0.995,0.281,-0.071,0.61,0.732,-0.366,0.0,-0.316,0.173,1.016,-0.549,-0.915,-0.244,0.0,-0.211,0.244,1.0,0.427,0.305,0.244,45.146,-0.923,-0.061,-0.467,1.098,3.72,-0.366,2303.555,-0.237,-0.52,0.92,-0.305,0.061,0.305,1459.142,102,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.870904,-0.995,0.28,-0.075,-0.183,0.793,-0.183,0.0,-0.318,0.171,1.017,-0.671,-0.976,-0.366,0.0,-0.211,0.244,1.0,0.244,0.183,0.183,45.146,-0.921,-0.062,-0.475,1.463,3.293,-0.366,2303.555,-0.237,-0.52,0.92,0.183,0.0,0.183,1459.142,55,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.915022,-0.995,0.281,-0.072,0.061,0.61,-0.122,0.0,-0.318,0.173,1.016,-0.61,-0.915,-0.366,0.0,-0.211,0.245,1.001,0.549,0.122,0.244,45.146,-0.921,-0.062,-0.475,1.098,2.805,-0.244,2303.555,-0.238,-0.521,0.92,0.183,-0.122,0.122,1459.142,-7,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:27.974682,-0.995,0.281,-0.072,0.427,0.488,-0.183,0.0,-0.318,0.173,1.016,-0.488,-0.793,-0.305,0.0,-0.209,0.245,0.999,0.549,0.366,0.305,45.146,-0.921,-0.064,-0.477,0.549,1.037,-0.244,2303.555,-0.237,-0.518,0.92,0.61,0.0,0.122,1459.142,17,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:28.022309,-0.995,0.28,-0.071,0.61,0.671,-0.244,0.0,-0.318,0.174,1.016,-0.488,-0.793,-0.183,0.0,-0.209,0.245,0.999,0.488,0.244,0.305,45.146,-0.919,-0.064,-0.472,0.732,-1.768,0.732,2320.669,-0.237,-0.518,0.92,0.305,-0.061,0.0,1451.692,82,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:28.085713,-0.994,0.279,-0.073,0.671,0.427,-0.366,0.0,-0.318,0.172,1.018,-0.671,-1.098,-0.305,0.0,-0.209,0.244,1.0,0.732,0.183,0.366,45.146,-0.917,-0.064,-0.476,1.28,2.195,-0.061,2320.669,-0.236,-0.52,0.922,0.061,0.0,0.366,1451.692,4,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:28.152392,-0.994,0.279,-0.073,0.549,0.244,-0.427,0.0,-0.317,0.172,1.017,-0.549,-0.854,-0.305,0.0,-0.212,0.243,0.999,0.61,0.305,0.305,45.146,-0.917,-0.064,-0.476,1.037,2.622,-0.427,2320.669,-0.233,-0.521,0.921,0.244,0.061,0.305,1451.692,77,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:28.196008,-0.996,0.279,-0.074,-0.854,0.854,-0.122,0.0,-0.317,0.172,1.017,-0.427,-0.793,-0.305,0.0,-0.212,0.243,0.999,0.0,0.244,0.244,45.146,-0.918,-0.064,-0.473,0.549,1.585,0.305,2320.669,-0.237,-0.519,0.919,0.366,0.549,0.305,1451.692,90,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
2018-07-04T12:20:28.242132,-0.996,0.276,-0.079,-1.951,1.159,0.305,0.0,-0.318,0.173,1.015,-0.549,-0.915,-0.305,0.0,-0.211,0.244,1.0,0.549,0.183,0.305,45.146,-0.918,-0.064,-0.473,0.671,3.963,-0.427,2320.669,-0.237,-0.519,0.919,0.244,0.122,0.183,1451.692,24,0,1,1,1,1,1,1,8,3,8,1,8,3,Standing,0
