kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,activity,label
0.37515816,0.54509515,0.41901875,0.5901592,0.32764384,0.60902226,0.4331853,0.73114187,0.36635143,0.74827415,0.5050921,0.7896436,0.39530256,0.8150548,0.518851,0.93712574,0.39916798,0.96582735,0.3733313,0.5995907,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3763487,0.5439242,0.41955066,0.59138465,0.32847378,0.6087471,0.43139115,0.73096025,0.3648027,0.7473455,0.5037798,0.79204476,0.39428243,0.81652683,0.5186745,0.9390973,0.39849052,0.9684461,0.37401223,0.6000659,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37843433,0.5461916,0.42076737,0.59288424,0.32821342,0.60686976,0.4319666,0.73254734,0.36436242,0.7476094,0.503262,0.7894904,0.39254388,0.8119247,0.5181787,0.94054383,0.39968976,0.96692395,0.37449038,0.599877,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37893683,0.5464412,0.42143866,0.59313536,0.3285327,0.6066506,0.43175918,0.7342153,0.36406294,0.7491002,0.50262743,0.7882473,0.39275184,0.8105001,0.5169677,0.9412165,0.40025958,0.96748966,0.3749857,0.599893,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37958524,0.54658544,0.42152253,0.5919084,0.32834956,0.60491663,0.43175402,0.73253316,0.3638533,0.7472356,0.502364,0.7892619,0.39260852,0.81117845,0.5153958,0.9399899,0.39945135,0.9651548,0.37493604,0.5984125,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3796571,0.546777,0.42118892,0.5915353,0.32854256,0.60492945,0.4321745,0.73153067,0.36484662,0.7463681,0.5009032,0.7864837,0.39270493,0.8084509,0.51431334,0.940908,0.40086994,0.96546966,0.37486574,0.5982324,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.38006228,0.5470866,0.4221014,0.5917857,0.328609,0.60487574,0.43265533,0.73469865,0.36469316,0.7492957,0.5011247,0.789528,0.39203128,0.8111443,0.5139988,0.9412082,0.40084624,0.96506,0.37535518,0.59833074,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3809125,0.5466436,0.42170763,0.5901239,0.3289869,0.6042894,0.43277165,0.73270756,0.36528245,0.74785054,0.50134957,0.79101014,0.3923268,0.8136443,0.5153128,0.9426009,0.4010357,0.9683427,0.37534726,0.59720665,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.38051128,0.54614186,0.42220423,0.5915813,0.32906732,0.60480016,0.43283486,0.7330484,0.36500946,0.74767643,0.50170994,0.79090834,0.39219677,0.81275487,0.51561433,0.9414682,0.40094748,0.96634257,0.37563577,0.5981907,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.38117892,0.5471164,0.42211205,0.59119827,0.32888907,0.60380155,0.43273994,0.7339463,0.36500785,0.7484486,0.5004713,0.7881852,0.391558,0.80972683,0.51471275,0.9413905,0.40154806,0.96534723,0.37550056,0.5974999,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.38145813,0.5467427,0.42198488,0.5920728,0.3292471,0.60310423,0.43024984,0.73371464,0.36260957,0.7472947,0.5004079,0.78790975,0.39089414,0.80789113,0.5140392,0.93963355,0.39832655,0.9622827,0.37561598,0.59758854,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.38105747,0.5471648,0.4217337,0.5920811,0.32936573,0.60347855,0.43080002,0.7335792,0.36361796,0.74731785,0.49885193,0.7861754,0.39061117,0.80647606,0.5143217,0.940888,0.40108734,0.96429837,0.37554973,0.59777987,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3813222,0.5470827,0.4223919,0.59201354,0.3287798,0.60334647,0.43201455,0.7334277,0.36401293,0.7473674,0.50037956,0.7900281,0.3914003,0.81062955,0.5139889,0.9449227,0.40046307,0.96816933,0.37558585,0.59768,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.38039666,0.5470705,0.421686,0.59225786,0.32905492,0.60370165,0.43111196,0.73276854,0.3635949,0.7465885,0.50024515,0.7887562,0.39123875,0.8090608,0.5144958,0.9411694,0.3996707,0.9641031,0.37537044,0.5979798,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3802986,0.546544,0.42185673,0.59232295,0.32911423,0.6037739,0.43188056,0.73263603,0.36418805,0.74634707,0.50001955,0.7886451,0.3903354,0.8088106,0.5140583,0.93908304,0.39850342,0.9615933,0.37548548,0.59804845,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3789343,0.5457436,0.4219667,0.59192914,0.32877642,0.60348344,0.43172398,0.7330989,0.36386988,0.7469833,0.5005944,0.7903334,0.39126557,0.81104285,0.5146424,0.9426526,0.3999738,0.9665182,0.37537158,0.5977063,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37862727,0.54607177,0.42190003,0.59242076,0.32871607,0.6040402,0.4320851,0.732549,0.36430845,0.74632,0.5003182,0.7923014,0.3918071,0.812484,0.514244,0.9426621,0.4001176,0.96586156,0.37530804,0.5982305,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3777965,0.545144,0.42128035,0.5917769,0.3292715,0.6037882,0.4308622,0.731845,0.36387894,0.7457338,0.499086,0.7880608,0.39120126,0.8085799,0.51450396,0.94223976,0.39988434,0.9662633,0.3752759,0.59778255,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37770164,0.5448725,0.42101628,0.59108496,0.32876742,0.6038161,0.43044528,0.7328262,0.3633376,0.7470747,0.49919963,0.7888975,0.3909444,0.810102,0.51514906,0.93971425,0.4005539,0.9656135,0.37489185,0.5974505,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37768134,0.5446048,0.42135197,0.5911529,0.32907948,0.60522133,0.43349257,0.7320173,0.36647254,0.7466354,0.50144744,0.7916658,0.3925883,0.81318516,0.5141139,0.9405673,0.4011893,0.96642035,0.3752157,0.5981871,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3774259,0.5440768,0.42034903,0.59209496,0.3280141,0.60473925,0.43018207,0.73216635,0.3630621,0.7463156,0.49823102,0.7851873,0.389321,0.80626005,0.5139387,0.93872696,0.3983449,0.96513194,0.37418157,0.5984171,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37712294,0.54369503,0.4205465,0.5920192,0.3284916,0.60451996,0.43084666,0.7315909,0.36396882,0.745708,0.4984466,0.78766316,0.39044878,0.8086608,0.51424277,0.9402161,0.39996848,0.9657167,0.37451905,0.5982696,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37667295,0.54365855,0.42100906,0.5920528,0.3282443,0.60368365,0.43041798,0.7321818,0.36303467,0.7459302,0.4988521,0.78774434,0.3900712,0.8083124,0.51391834,0.9410988,0.39925843,0.9666738,0.3746267,0.5978682,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37577984,0.54401284,0.42093325,0.5915701,0.32801676,0.60392517,0.4314003,0.7309721,0.36391315,0.7450505,0.49853474,0.7878255,0.3900914,0.80884844,0.5139098,0.94192815,0.40013298,0.96706104,0.374475,0.5977476,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37580648,0.5435251,0.42151457,0.59201586,0.32825142,0.6037622,0.43218753,0.7316038,0.36443028,0.74531186,0.49948785,0.79099613,0.39084095,0.8113555,0.5140549,0.9419571,0.3997881,0.96654487,0.374883,0.59788907,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37462154,0.5430574,0.4203627,0.59168726,0.3287923,0.60419804,0.43090162,0.7314287,0.36422357,0.7455065,0.49874362,0.788158,0.39100173,0.8091621,0.51368785,0.93970525,0.39887735,0.96457654,0.37457752,0.59794265,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37376404,0.5432905,0.42142168,0.5920407,0.32845867,0.6036884,0.4312891,0.7318506,0.36365786,0.7453944,0.49838147,0.78905106,0.38948905,0.80923223,0.5142622,0.9411175,0.39903256,0.96553814,0.37494016,0.59786457,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37470347,0.5425714,0.4207576,0.59150726,0.32823607,0.60423,0.43300435,0.73112744,0.36560008,0.74509126,0.5013471,0.79051375,0.39190575,0.8107425,0.51482326,0.9400402,0.40112764,0.96189666,0.37449682,0.5978686,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37386486,0.5418171,0.42086574,0.5925958,0.32821718,0.60531,0.43340832,0.7318282,0.3660699,0.74572617,0.50126904,0.78935593,0.3925115,0.8093817,0.51406777,0.9402339,0.40162826,0.9614634,0.37454146,0.5989529,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37444887,0.54155385,0.42129192,0.5928196,0.32851025,0.605062,0.43246356,0.7320021,0.36500382,0.7456737,0.50095195,0.79025483,0.39185092,0.80991524,0.5140945,0.9423748,0.40168333,0.96322244,0.3749011,0.5989408,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37365404,0.5420805,0.4206706,0.59294945,0.32864,0.60419136,0.43231836,0.7310401,0.3653906,0.744301,0.5005946,0.79033107,0.39275452,0.80920833,0.51430637,0.94172525,0.40242267,0.96170115,0.3746553,0.5985704,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37360916,0.5415239,0.42117,0.5921281,0.32839352,0.6054263,0.43355235,0.732575,0.36612824,0.7467534,0.50117415,0.7924814,0.39253807,0.8130729,0.5147571,0.94229424,0.40258607,0.9649893,0.37478176,0.5987772,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37278897,0.54126513,0.4213133,0.59320176,0.32822663,0.60375416,0.4310074,0.73142093,0.36315218,0.7446468,0.49963185,0.7895006,0.39055923,0.8089781,0.51458585,0.94225836,0.3990682,0.9639717,0.37476996,0.59847796,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3736804,0.5413864,0.4213725,0.5922539,0.32839775,0.6051707,0.434088,0.73122865,0.36657497,0.74525326,0.50104135,0.79229283,0.3923873,0.8125563,0.51475286,0.9416113,0.40303752,0.963621,0.37488514,0.5987123,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37354997,0.5416122,0.4212206,0.5937945,0.3283204,0.6036568,0.4315516,0.7320056,0.3637863,0.7447374,0.49978194,0.7883675,0.39066252,0.806699,0.514984,0.940263,0.39903933,0.9600574,0.37477052,0.5987257,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37346974,0.54158264,0.42116222,0.5920556,0.32889944,0.6043897,0.43341407,0.731899,0.36621773,0.74565727,0.5016615,0.793939,0.39294624,0.81379557,0.5148764,0.9419265,0.40224382,0.9629397,0.37503082,0.5982227,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37371454,0.5415887,0.42145273,0.59176755,0.32830104,0.6044257,0.43463722,0.73188454,0.36686507,0.7458101,0.5021098,0.7955478,0.39295325,0.81567717,0.51567763,0.9431262,0.40265915,0.96476704,0.3748769,0.5980966,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37391368,0.5421721,0.42119932,0.59123814,0.3285606,0.6045285,0.4338668,0.731332,0.3663778,0.7453947,0.5007505,0.7920554,0.39114967,0.812347,0.5148834,0.9412044,0.4007452,0.96312594,0.37487996,0.59788334,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37410718,0.5430881,0.42161617,0.59193337,0.32834014,0.6049383,0.4342706,0.7332237,0.36644983,0.7473659,0.50198346,0.79389375,0.39281622,0.81451786,0.5140757,0.9417786,0.4021494,0.9641791,0.37497815,0.5984359,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37385985,0.5430201,0.42168403,0.59173626,0.32790613,0.6027354,0.4318896,0.7311033,0.36359042,0.744446,0.4998397,0.79313755,0.39028206,0.8128591,0.51454395,0.94164485,0.39944062,0.9644253,0.37479508,0.5972358,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37388143,0.5438908,0.42128107,0.5919439,0.32855445,0.6025279,0.4309883,0.73223716,0.36337596,0.74545723,0.49950057,0.78722256,0.39030316,0.80666316,0.5146323,0.9412987,0.3988901,0.9634283,0.37491775,0.5972359,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37467065,0.54266095,0.42122203,0.59187543,0.32835656,0.60289407,0.43137813,0.7319837,0.36375856,0.7453281,0.49904916,0.790494,0.39030296,0.8100564,0.51491827,0.942235,0.39955178,0.96475834,0.3747893,0.59738475,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37465352,0.54279226,0.4217778,0.59181297,0.3284448,0.6032375,0.43173423,0.7330485,0.36382243,0.74660236,0.49984822,0.7881425,0.39021966,0.8082394,0.5148074,0.940711,0.3989905,0.9645085,0.3751113,0.59752524,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3744897,0.54298323,0.42156264,0.5918109,0.32816038,0.60356086,0.43211922,0.73152363,0.36415958,0.74523956,0.49987817,0.79135007,0.39059553,0.8117728,0.51453465,0.93938005,0.39905906,0.9636159,0.3748615,0.5976859,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37436384,0.54338235,0.42083248,0.5918496,0.3288213,0.60345036,0.43061963,0.7316324,0.36364114,0.7452281,0.49901366,0.78957707,0.3911438,0.80955637,0.51387674,0.94247204,0.39859673,0.9659716,0.3748269,0.59765,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37472486,0.54324794,0.42149782,0.59165424,0.3282224,0.60270953,0.4313212,0.73183393,0.36338678,0.74519736,0.49956766,0.7915015,0.3903096,0.8112068,0.5144435,0.9415889,0.39856857,0.9645685,0.3748601,0.5971819,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37501892,0.54375356,0.42218566,0.5900479,0.32799125,0.60377574,0.4343545,0.73167014,0.36604926,0.74617785,0.5017126,0.7925048,0.39199188,0.81398934,0.51486003,0.9418964,0.40279785,0.9665984,0.37508845,0.5969118,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37435725,0.54353637,0.42171723,0.5914885,0.32841295,0.6028767,0.4315466,0.73255104,0.3637209,0.7460496,0.49906388,0.78861785,0.39023238,0.8085254,0.5137301,0.94251835,0.39891717,0.9656008,0.3750651,0.59718263,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37445742,0.54407364,0.42149696,0.59177125,0.3285103,0.60444707,0.4327508,0.7324372,0.36526307,0.7462844,0.50143015,0.78940785,0.39286402,0.8095429,0.5138144,0.94082975,0.40186796,0.9638997,0.37500364,0.5981091,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37509644,0.5439315,0.4219822,0.590654,0.32833052,0.60432786,0.43321353,0.73275405,0.36522695,0.7471918,0.50206584,0.793032,0.3924453,0.81426024,0.5144025,0.9403828,0.40069848,0.96466273,0.37515634,0.5974909,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3738336,0.54413974,0.42199668,0.5916595,0.3282466,0.6029955,0.43083507,0.7327701,0.362788,0.7462497,0.49967346,0.7877868,0.39080253,0.80779815,0.514219,0.94122374,0.39958754,0.9655115,0.37512165,0.5973275,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37339604,0.54409164,0.42164898,0.59242594,0.32870862,0.6023164,0.4300254,0.73257947,0.362429,0.74536794,0.49927202,0.78857756,0.3910758,0.8074279,0.51329744,0.9402228,0.39877775,0.9627199,0.3751788,0.59737116,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37462208,0.5438287,0.4211273,0.59182537,0.32820278,0.6029582,0.43117785,0.7326494,0.36362353,0.74609035,0.4987668,0.7900662,0.3903388,0.8099205,0.5143717,0.9406745,0.4000984,0.96412665,0.37466502,0.5973918,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3745865,0.5436957,0.42157617,0.59172183,0.32848558,0.60317934,0.43206826,0.7319345,0.36433008,0.74549705,0.49973345,0.7892291,0.390714,0.8091841,0.5147015,0.94259125,0.3995524,0.9658246,0.37503088,0.5974506,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37423998,0.5433252,0.42152458,0.59209204,0.32831672,0.60320294,0.43113676,0.73167443,0.36326906,0.74505043,0.49923816,0.7896615,0.38976815,0.8094191,0.51467264,0.9408156,0.39853683,0.96419734,0.37492067,0.5976475,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3742377,0.5438773,0.42115694,0.59166473,0.32890052,0.60296255,0.43087664,0.7315388,0.3636406,0.74494076,0.49903223,0.7901778,0.39067712,0.8099417,0.5145644,0.94142807,0.39930984,0.96460783,0.37502873,0.59731364,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3740443,0.54372495,0.42165166,0.5914092,0.3284401,0.60308665,0.43166214,0.7321251,0.36377388,0.7457725,0.49997005,0.7914386,0.39088836,0.8116264,0.51413214,0.9420267,0.3989809,0.96562684,0.3750459,0.59724796,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3744875,0.5437359,0.4216149,0.5907656,0.32827777,0.6028531,0.43176743,0.7315527,0.36391425,0.7454049,0.49914265,0.7905649,0.3901977,0.81120086,0.51463175,0.94166416,0.3995791,0.96624494,0.37494633,0.5968094,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37456942,0.5437029,0.42169544,0.59090173,0.32872587,0.60398567,0.43366644,0.7317444,0.3661635,0.7457861,0.5008362,0.79329175,0.3918541,0.8138919,0.51533234,0.9419218,0.4028369,0.965909,0.37521064,0.5974437,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3743274,0.54399514,0.42113343,0.5915643,0.32877788,0.6029391,0.43060502,0.731506,0.3634728,0.7450034,0.49822187,0.7867222,0.3902215,0.8067153,0.51383245,0.9403989,0.3994339,0.96423054,0.37495565,0.5972517,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37429968,0.54402304,0.42130366,0.5918424,0.32857347,0.60334885,0.43226495,0.7321492,0.3646968,0.7457148,0.49966702,0.79170483,0.39079037,0.81163687,0.5143019,0.9418048,0.39921546,0.9646597,0.37493855,0.59759563,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37437496,0.54362506,0.42140046,0.5910418,0.3290306,0.60450864,0.43298036,0.7324028,0.36584663,0.74665236,0.5011848,0.79087836,0.3924848,0.81179684,0.51468396,0.9421378,0.40178928,0.9663818,0.37521553,0.5977752,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3746671,0.5435045,0.42172858,0.5917591,0.32850385,0.6032625,0.43149957,0.73274934,0.3637323,0.74628586,0.49898154,0.79028195,0.39017987,0.81038237,0.5138197,0.940865,0.39880994,0.9647253,0.37511623,0.5975108,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3749585,0.54342896,0.4213911,0.59114665,0.32859737,0.6028894,0.43165812,0.73225516,0.36417857,0.7459243,0.49887523,0.78922886,0.38997835,0.8095073,0.51454246,0.9404297,0.399444,0.9648194,0.37499422,0.597018,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3750689,0.54398715,0.4211026,0.59111893,0.32867575,0.60467607,0.4337348,0.7327125,0.3664248,0.74718344,0.50198907,0.7956206,0.3926728,0.8168675,0.51583266,0.94140273,0.40188918,0.9655073,0.3748892,0.5978975,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37526134,0.5441746,0.42148954,0.5911551,0.32864103,0.60393804,0.43325552,0.73216885,0.365908,0.74630255,0.5017548,0.792267,0.39345238,0.8131128,0.51456255,0.9419589,0.40332958,0.9663027,0.37506527,0.5975466,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3753391,0.54365814,0.42187214,0.5912215,0.32844242,0.60438246,0.4334248,0.7319794,0.36545375,0.7461906,0.50239533,0.7942604,0.39246526,0.81521654,0.5147671,0.94028324,0.40141192,0.9642176,0.3751573,0.597802,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37491533,0.5433488,0.4206918,0.5914762,0.32843405,0.6030866,0.43099785,0.73240453,0.3638594,0.74609715,0.49908194,0.78861314,0.39090496,0.8088012,0.51422966,0.94161916,0.39976326,0.9651551,0.37456292,0.5972814,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37579304,0.54380757,0.42160425,0.5910396,0.32837412,0.60443527,0.43361822,0.7308857,0.36597428,0.74522746,0.501512,0.7922245,0.39242086,0.8131846,0.51499075,0.9418283,0.4028371,0.96588176,0.37498918,0.59773743,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37476277,0.54366934,0.42077908,0.59236234,0.3288941,0.6038162,0.43096137,0.7321818,0.3639457,0.7455936,0.49911562,0.790698,0.39074147,0.81027997,0.51472783,0.94061244,0.39848313,0.9637333,0.3748366,0.5980893,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3744908,0.5436614,0.42076573,0.5913485,0.32872948,0.6031852,0.43168083,0.7314182,0.36473325,0.7451017,0.49904332,0.789228,0.39134368,0.80926466,0.5142752,0.94242406,0.39974704,0.9657479,0.3747476,0.59726685,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3743194,0.54318917,0.42112413,0.59163976,0.32844576,0.6038219,0.43095285,0.7316703,0.36352402,0.7455984,0.49896127,0.7879475,0.39028594,0.8086411,0.5148848,0.94163656,0.39983937,0.96601176,0.37478495,0.5977308,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37454617,0.54347885,0.42135784,0.5910658,0.32863665,0.6030963,0.43188816,0.731121,0.36435705,0.74505514,0.5002467,0.7907371,0.39124474,0.81138575,0.51460356,0.9422842,0.3990623,0.96636915,0.37499726,0.59708107,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37422702,0.543318,0.42095366,0.5914839,0.32888827,0.60338956,0.43113446,0.73193973,0.364156,0.74574125,0.49889594,0.7900086,0.3911742,0.81044835,0.51407593,0.9420301,0.40000102,0.966123,0.37492096,0.5974367,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3743568,0.5431145,0.4209014,0.59178704,0.3287854,0.60358703,0.43127155,0.7322261,0.36414462,0.7458835,0.49950144,0.78998226,0.3910447,0.8099885,0.5150336,0.94061965,0.39932367,0.9641742,0.3748434,0.597687,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.374328,0.5434036,0.42107067,0.591616,0.32877707,0.60347587,0.43125635,0.7314799,0.36401618,0.7451857,0.4995257,0.7915172,0.39118347,0.81186795,0.5143765,0.9431099,0.39957893,0.9671577,0.37492388,0.5975459,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37474772,0.5445401,0.4211254,0.5917679,0.32867223,0.6044441,0.4328631,0.73190325,0.3655932,0.74577874,0.5007897,0.79106736,0.39147213,0.8112863,0.5144062,0.9412581,0.40127498,0.9643355,0.37489882,0.598106,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37489924,0.5436172,0.42105705,0.5915646,0.32856247,0.60453784,0.43342653,0.7327412,0.36611065,0.7468941,0.5016702,0.7948666,0.39258933,0.8155656,0.5152721,0.9415952,0.40210366,0.96505344,0.37480974,0.5980512,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37446752,0.5433606,0.42141825,0.5926615,0.32864186,0.60364395,0.43120217,0.7328867,0.36372265,0.74620813,0.49936876,0.79040456,0.3912189,0.81004447,0.51391363,0.9419656,0.3997346,0.9649383,0.37503004,0.59815276,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37467614,0.54332596,0.42074677,0.5910419,0.32931533,0.6046928,0.43298125,0.7330484,0.36652935,0.74737275,0.50084877,0.79131716,0.39313453,0.8122779,0.51450586,0.94111055,0.40239802,0.96518564,0.37503105,0.59786737,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3742218,0.5433736,0.4217372,0.59155446,0.32834297,0.60355556,0.4320197,0.7323652,0.3641142,0.7462878,0.5004709,0.7910014,0.39107087,0.8120526,0.51418626,0.94275033,0.39944208,0.96858907,0.37504008,0.59755504,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37408656,0.5430596,0.42102128,0.59215236,0.32865626,0.6034558,0.4312089,0.7313119,0.36396968,0.7447444,0.4988103,0.7912895,0.3903976,0.81115633,0.5142546,0.9417357,0.399379,0.9652811,0.37483877,0.59780407,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37472853,0.54403394,0.42121458,0.59123296,0.32846186,0.6049961,0.4327936,0.7327822,0.36544517,0.7471793,0.50057596,0.78999525,0.39159915,0.8111837,0.5142492,0.94073033,0.40192577,0.9651826,0.37483823,0.5981145,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3739929,0.54346013,0.42065307,0.5919681,0.32893768,0.60353255,0.4298416,0.73242545,0.3630638,0.7459201,0.49836704,0.78709257,0.39060363,0.80709565,0.5137048,0.93981826,0.39874768,0.9638294,0.37479538,0.5977503,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37395453,0.5439639,0.42069498,0.59172326,0.32887623,0.6051453,0.43291783,0.73032546,0.36613727,0.7446347,0.5007061,0.78973794,0.39238796,0.81080884,0.5142073,0.94095606,0.40168166,0.9648209,0.3747856,0.59843427,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3741296,0.5438471,0.42051363,0.5913603,0.3293955,0.60444593,0.4329079,0.7322747,0.36657995,0.74629635,0.50068206,0.7896954,0.3925282,0.8100265,0.51427287,0.93993646,0.40119576,0.96294683,0.37495458,0.59790313,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37364894,0.5439121,0.42043492,0.59179896,0.32952228,0.6034461,0.43036804,0.7312695,0.3641123,0.7448813,0.49908328,0.78830534,0.3919487,0.80859137,0.5142105,0.941333,0.39952588,0.9659184,0.3749786,0.5976225,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.37356877,0.54344743,0.42141414,0.5924917,0.32874486,0.60446537,0.43171516,0.7322777,0.3642161,0.74603415,0.4996233,0.79403245,0.39111397,0.81471384,0.51409465,0.9411841,0.399467,0.9659935,0.3750795,0.59847856,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3741351,0.54358613,0.42111108,0.5919951,0.32850832,0.6046685,0.4327829,0.73183167,0.3655072,0.7458328,0.5012273,0.7918361,0.3927217,0.81238383,0.5146739,0.94142234,0.40263224,0.9649043,0.37480968,0.5983318,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
0.3737971,0.5437821,0.42068765,0.5925283,0.3287776,0.60409915,0.4310382,0.73167825,0.36400238,0.7453038,0.4994993,0.7899844,0.39093795,0.8102011,0.5149165,0.9405284,0.39943585,0.96480936,0.3747326,0.5983137,Subject1_Activity8_sit_table_cam1_Activity8_sit_table_cam1,0
