kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,activity,label
0.2761112,0.36877668,0.27336612,0.35814026,0.26796395,0.35949194,0.2537714,0.3697798,0.24294482,0.37307754,0.2520307,0.4288239,0.23510459,0.44749275,0.2994438,0.50232685,0.28263208,0.54580986,0.33314988,0.53275996,0.341225,0.5568199,0.30338722,0.57752573,0.29258418,0.60072017,0.4056777,0.58927953,0.4018695,0.6135773,0.44259045,0.73263764,0.45433027,0.7509289,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2758877,0.36783463,0.27318847,0.35735002,0.26765257,0.3586896,0.25407025,0.36952525,0.24301854,0.37289074,0.25305063,0.42867276,0.23498662,0.44743127,0.29996157,0.5026777,0.28208253,0.54653025,0.33341566,0.53310585,0.3408728,0.5568554,0.30288687,0.57626307,0.29145408,0.5994112,0.4050274,0.58455545,0.4005879,0.6091867,0.43899447,0.72961116,0.4509189,0.74835545,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27676952,0.36844733,0.2739167,0.35801375,0.26858813,0.35939646,0.25411725,0.3698325,0.24341868,0.3732295,0.25296745,0.42822853,0.23471709,0.44759402,0.2989633,0.5012477,0.2820966,0.5463021,0.33185294,0.53091896,0.33987123,0.5563292,0.30418,0.57561237,0.2925983,0.5991437,0.4066784,0.58772266,0.4020157,0.6127574,0.44129592,0.7319809,0.4538693,0.75091964,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27672094,0.36880025,0.27345014,0.358538,0.26894876,0.3587519,0.2534137,0.37004635,0.24392925,0.3714006,0.25049564,0.43005282,0.23416917,0.44803482,0.3004832,0.50424063,0.28188673,0.54804295,0.3335727,0.5370825,0.3417426,0.5615618,0.30227363,0.5808294,0.29217598,0.6038552,0.40364662,0.5843921,0.4003809,0.6082178,0.43917042,0.73263025,0.45250413,0.74846977,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27672094,0.36880025,0.27345014,0.358538,0.26894876,0.3587519,0.2534137,0.37004635,0.24392925,0.3714006,0.25049564,0.43005282,0.23416917,0.44803482,0.3004832,0.50424063,0.28188673,0.54804295,0.3335727,0.5370825,0.3417426,0.5615618,0.30227363,0.5808294,0.29217598,0.6038552,0.40364662,0.5843921,0.4003809,0.6082178,0.43917042,0.73263025,0.45250413,0.74846977,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27766952,0.36891404,0.27382207,0.35894728,0.27016973,0.35903668,0.2529815,0.3706981,0.24481936,0.37147447,0.2514288,0.43075046,0.23395427,0.44857046,0.30079278,0.50498956,0.28252074,0.54907393,0.33401072,0.53701895,0.34221527,0.5613201,0.303704,0.58032876,0.29293916,0.60341483,0.40597287,0.58660203,0.40248653,0.6110061,0.43372893,0.73235893,0.4490974,0.7484711,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.277482,0.36630616,0.27322552,0.35650954,0.27004546,0.3568865,0.2515412,0.36917216,0.24532917,0.37105688,0.24965775,0.43051437,0.23672152,0.4495732,0.29988512,0.50514686,0.28577262,0.5505151,0.3339542,0.5368964,0.34345162,0.56147766,0.3018805,0.5780025,0.2941926,0.6012543,0.40408316,0.5848004,0.4037945,0.60933906,0.4332172,0.72753567,0.44924664,0.7441137,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27782616,0.3681013,0.27369046,0.35818738,0.270449,0.3583829,0.2520745,0.37022644,0.24537866,0.371454,0.24946336,0.43156993,0.2372406,0.44980088,0.29950705,0.5072915,0.28844807,0.551058,0.33490312,0.537565,0.3458167,0.5606191,0.30228457,0.57916874,0.29480457,0.60202587,0.4046963,0.58675265,0.40379277,0.61073345,0.4328106,0.72689825,0.4477038,0.742665,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2781363,0.36780125,0.273477,0.3577428,0.27078393,0.3581434,0.25101694,0.36987358,0.2464305,0.37186968,0.24678789,0.43238932,0.24078357,0.45121807,0.29813835,0.50950706,0.2921176,0.5538968,0.33511633,0.53887117,0.34972954,0.5621521,0.29919752,0.58144104,0.29571614,0.6043756,0.40326196,0.5812459,0.40498754,0.60503364,0.43203932,0.72160494,0.44437656,0.73747283,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.28103057,0.36636987,0.27564368,0.3569992,0.27366674,0.35778326,0.2492959,0.37195387,0.24977528,0.3748124,0.24818337,0.43211058,0.24383001,0.4513121,0.29382503,0.5075323,0.29297343,0.55227995,0.33512598,0.53677994,0.34895197,0.5594827,0.30047247,0.5780355,0.29889748,0.6015423,0.40355274,0.5819868,0.41113207,0.607572,0.42061302,0.7112173,0.44282445,0.731049,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.28070864,0.3660346,0.27514312,0.3569645,0.27366796,0.35759977,0.24859719,0.37223545,0.25020215,0.37463573,0.24744783,0.4321379,0.24417292,0.45123821,0.2946532,0.5074801,0.2945307,0.55214244,0.337169,0.53750646,0.35158607,0.55996966,0.30139205,0.57589674,0.3002501,0.59949785,0.40539876,0.5831659,0.41148242,0.6085834,0.42621514,0.70911646,0.4447682,0.7281637,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2799642,0.36639008,0.2740232,0.3571314,0.27326584,0.35797846,0.24762821,0.370674,0.24974446,0.37347433,0.24485643,0.4311867,0.24570885,0.45038885,0.29524016,0.5073494,0.2980727,0.5504064,0.33449998,0.53677845,0.35122213,0.55954415,0.29947892,0.5770049,0.30035532,0.5999695,0.40197268,0.582048,0.4074628,0.60606503,0.4315383,0.7097284,0.44557738,0.7268115,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2788623,0.36960906,0.27350053,0.36022016,0.27285653,0.36021808,0.24917343,0.37171608,0.2501462,0.3724495,0.24210353,0.43279853,0.24530385,0.45120803,0.29488257,0.5079094,0.29803863,0.55061305,0.33523974,0.5402529,0.3505611,0.5592237,0.29535732,0.57743,0.297935,0.59992564,0.4007066,0.5818711,0.40764466,0.6046025,0.43064013,0.70655125,0.44525343,0.71960354,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27882513,0.3708764,0.2730063,0.3615409,0.2731159,0.36102793,0.24605913,0.3732213,0.25063404,0.37336713,0.23285411,0.43686193,0.24956758,0.45373392,0.28565785,0.51536345,0.30399424,0.5534955,0.33346733,0.5430074,0.35217378,0.55800724,0.28664458,0.5847634,0.2982463,0.6065797,0.3941409,0.5825532,0.40986377,0.6034792,0.4262061,0.70117366,0.44353944,0.712515,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27913913,0.3717618,0.27280244,0.36260512,0.27350783,0.36194834,0.24462567,0.37437382,0.25045997,0.37428865,0.23116355,0.4388615,0.24899654,0.45581812,0.28401792,0.51657754,0.30549645,0.55439836,0.33278087,0.5433056,0.3522778,0.5584861,0.28672335,0.58498776,0.29875594,0.6069437,0.3942816,0.58133185,0.40775892,0.6024324,0.42847863,0.6984256,0.44290158,0.70974547,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2780117,0.37400392,0.2706503,0.36528158,0.27301848,0.36433676,0.2406497,0.37752375,0.25136456,0.37680927,0.22640403,0.44264308,0.25185204,0.45896798,0.27890453,0.51800066,0.3118116,0.55400836,0.33022675,0.5443702,0.35332242,0.55665046,0.28189808,0.588292,0.2989969,0.60989463,0.3933784,0.5780663,0.41117725,0.5991212,0.42000943,0.6956503,0.4387351,0.70676196,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2772164,0.37429023,0.2698973,0.36549813,0.27215406,0.3646267,0.2401787,0.3776291,0.25097343,0.37701896,0.22585726,0.4430258,0.25175604,0.4586518,0.27692157,0.51780665,0.3118136,0.5518747,0.32977724,0.5462484,0.3531432,0.55770844,0.28111187,0.58676213,0.29833254,0.60826284,0.3946348,0.5760923,0.41094437,0.5974008,0.42027402,0.6933827,0.4368442,0.7058497,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27715707,0.37426263,0.26903245,0.36574286,0.27290836,0.3647511,0.23708712,0.3791254,0.25465477,0.37880036,0.22076093,0.44759414,0.25765026,0.46111315,0.27093092,0.52691203,0.31735396,0.5550105,0.32841894,0.54738533,0.35628557,0.55474705,0.274942,0.59729695,0.29968712,0.6177643,0.38940355,0.576155,0.41179305,0.595958,0.41960582,0.69423395,0.4387128,0.70724934,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27715707,0.37426263,0.26903245,0.36574286,0.27290836,0.3647511,0.23708712,0.3791254,0.25465477,0.37880036,0.22076093,0.44759414,0.25765026,0.46111315,0.27093092,0.52691203,0.31735396,0.5550105,0.32841894,0.54738533,0.35628557,0.55474705,0.274942,0.59729695,0.29968712,0.6177643,0.38940355,0.576155,0.41179305,0.595958,0.41960582,0.69423395,0.4387128,0.70724934,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2763243,0.3766884,0.26721963,0.36790162,0.27334464,0.36663398,0.23216581,0.38000563,0.25783697,0.37926424,0.21259654,0.44818813,0.26371032,0.46090606,0.25934848,0.52963376,0.3230827,0.5545774,0.32408476,0.54478955,0.35582408,0.5522371,0.27050772,0.59932923,0.3055197,0.6194072,0.3794803,0.5735949,0.41434595,0.592557,0.40806514,0.69308984,0.44086662,0.705901,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2770615,0.3776034,0.2677115,0.36874014,0.27435794,0.3674553,0.23140466,0.3806781,0.25942844,0.38006836,0.21111214,0.44858262,0.2657678,0.46026048,0.25568575,0.53113645,0.32358494,0.5539078,0.32090607,0.54457515,0.35563442,0.5528826,0.26782113,0.5978621,0.30568913,0.6173986,0.37531087,0.5718852,0.4154892,0.5902414,0.40097913,0.6926931,0.4406955,0.7062594,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27762517,0.37678817,0.26822335,0.36794215,0.275137,0.36656818,0.23148738,0.38037255,0.26071194,0.37980935,0.21029536,0.4497168,0.26758125,0.4607744,0.255701,0.53337854,0.32514083,0.55433196,0.3218673,0.54599303,0.35580918,0.5526445,0.2647054,0.60080034,0.3045528,0.61982983,0.37275606,0.5723673,0.41597554,0.5899539,0.39838174,0.69206333,0.4408999,0.7051637,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2759563,0.37739635,0.26643243,0.36869213,0.2740822,0.36732957,0.22984827,0.38170496,0.2621799,0.381142,0.20985651,0.45097822,0.2710746,0.46025142,0.25545707,0.53501433,0.32773557,0.55199176,0.3215984,0.54664695,0.35613993,0.5514806,0.26354942,0.5990306,0.3065801,0.6168141,0.3684994,0.5715422,0.417469,0.5875641,0.3935616,0.6912461,0.44323665,0.7040464,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27699932,0.37824914,0.26743114,0.36941263,0.2751256,0.36798245,0.22987108,0.38255712,0.26300198,0.3821485,0.20907441,0.45281148,0.27231058,0.46152475,0.25320166,0.53745425,0.32881197,0.55268496,0.31605172,0.5447676,0.35539627,0.54855585,0.26344976,0.60436,0.30733398,0.6216999,0.36951554,0.5714701,0.41616735,0.5863357,0.39967284,0.6948531,0.44452968,0.7065564,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27890664,0.37724257,0.2691715,0.3685621,0.27680698,0.36707398,0.23106532,0.38176498,0.26382974,0.38137406,0.21100311,0.45211837,0.2731718,0.46113566,0.25614142,0.53578943,0.33156964,0.55115116,0.31887826,0.54360855,0.35578743,0.547245,0.2648549,0.60507536,0.3080585,0.6222182,0.36872515,0.5716827,0.41503945,0.58652484,0.39751807,0.69252807,0.44355687,0.70408046,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27890664,0.37724257,0.2691715,0.3685621,0.27680698,0.36707398,0.23106532,0.38176498,0.26382974,0.38137406,0.21100311,0.45211837,0.2731718,0.46113566,0.25614142,0.53578943,0.33156964,0.55115116,0.31887826,0.54360855,0.35578743,0.547245,0.2648549,0.60507536,0.3080585,0.6222182,0.36872515,0.5716827,0.41503945,0.58652484,0.39751807,0.69252807,0.44355687,0.70408046,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2789986,0.3799738,0.2694083,0.37103614,0.27730444,0.36950147,0.23103724,0.383238,0.26516774,0.38259852,0.20943008,0.452442,0.27509907,0.46061563,0.25531694,0.5376164,0.33486766,0.550866,0.3170825,0.5446903,0.35598508,0.5456827,0.2596161,0.6071096,0.30584767,0.62327677,0.36090827,0.57268953,0.41450977,0.5861701,0.38764566,0.6950054,0.44411722,0.70503074,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2797672,0.3803302,0.27014846,0.3713685,0.2778835,0.3698713,0.23148695,0.3838049,0.26500446,0.38347697,0.21004891,0.45348448,0.2754708,0.46229306,0.2566517,0.53815573,0.33537433,0.55168974,0.31866083,0.54538685,0.3539572,0.544914,0.260154,0.60806036,0.3062146,0.6243988,0.36282352,0.5715636,0.41605315,0.5852842,0.38822922,0.69454765,0.4440875,0.7045333,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2797672,0.3803302,0.27014846,0.3713685,0.2778835,0.3698713,0.23148695,0.3838049,0.26500446,0.38347697,0.21004891,0.45348448,0.2754708,0.46229306,0.2566517,0.53815573,0.33537433,0.55168974,0.31866083,0.54538685,0.3539572,0.544914,0.260154,0.60806036,0.3062146,0.6243988,0.36282352,0.5715636,0.41605315,0.5852842,0.38822922,0.69454765,0.4440875,0.7045333,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27946886,0.37922782,0.26974472,0.37069258,0.27772453,0.36905786,0.23116349,0.38388968,0.2649789,0.38322735,0.21025722,0.45304188,0.27501836,0.4618079,0.25512287,0.5374887,0.33346587,0.5523352,0.31760344,0.5441743,0.35420242,0.5462305,0.26149043,0.6049014,0.3072997,0.6213628,0.36231315,0.57198447,0.4169333,0.585947,0.3844692,0.6936325,0.4429175,0.7038717,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27946886,0.37922782,0.26974472,0.37069258,0.27772453,0.36905786,0.23116349,0.38388968,0.2649789,0.38322735,0.21025722,0.45304188,0.27501836,0.4618079,0.25512287,0.5374887,0.33346587,0.5523352,0.31760344,0.5441743,0.35420242,0.5462305,0.26149043,0.6049014,0.3072997,0.6213628,0.36231315,0.57198447,0.4169333,0.585947,0.3844692,0.6936325,0.4429175,0.7038717,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27926764,0.38019642,0.26995426,0.37122938,0.27741572,0.370008,0.23171721,0.38360202,0.26448333,0.38395962,0.20820187,0.45235744,0.2734296,0.46220127,0.253928,0.5379376,0.32921556,0.5532143,0.31706858,0.54429173,0.35234436,0.5439518,0.2576761,0.6063003,0.3033248,0.6236419,0.3643141,0.57140005,0.41515097,0.5861479,0.39482805,0.6946997,0.44364902,0.70568913,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27967224,0.37882528,0.27027464,0.36993214,0.27776524,0.36871693,0.23175989,0.38274303,0.26431212,0.38314763,0.20888682,0.45168146,0.2724336,0.4621742,0.25316924,0.5376493,0.32726726,0.5542598,0.31595662,0.5437303,0.35202858,0.5433229,0.26001674,0.60261476,0.3044554,0.6205588,0.36776015,0.5714662,0.41703916,0.5871426,0.396384,0.6936783,0.44408265,0.7053398,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2783358,0.37920484,0.2688454,0.37060884,0.27640215,0.36922342,0.2312537,0.3837616,0.2630744,0.3834515,0.21007739,0.45179313,0.2704394,0.4627289,0.2559421,0.5369088,0.32522032,0.5564668,0.31984293,0.5476305,0.35275814,0.5497555,0.2625298,0.60134834,0.30529118,0.619655,0.3674052,0.57228345,0.417487,0.58869094,0.39150354,0.69389844,0.4428868,0.7053881,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2784707,0.37840283,0.2691594,0.36968294,0.2759846,0.36851335,0.23216692,0.3823813,0.26124984,0.382442,0.21037824,0.44967052,0.2679473,0.46237433,0.2553759,0.5330831,0.3223751,0.55650014,0.3191614,0.5454687,0.35128167,0.54955083,0.2627464,0.6013857,0.3035705,0.62080246,0.36925575,0.5737072,0.41837224,0.59184635,0.3901747,0.69409454,0.44080207,0.70686615,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2780567,0.37803662,0.26841632,0.36933094,0.27524042,0.36819467,0.23159866,0.3820505,0.25967762,0.3821026,0.21100584,0.45088342,0.2660224,0.46379775,0.25894165,0.53362644,0.3235745,0.5573199,0.32389435,0.5464469,0.35323676,0.5510502,0.26537386,0.6011293,0.3038837,0.62093276,0.37262556,0.57273346,0.41577965,0.5915639,0.39856735,0.6907049,0.44121525,0.7040799,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2785936,0.37766096,0.26908746,0.36914447,0.27529642,0.36812043,0.23260029,0.38211077,0.25847006,0.38248068,0.2123606,0.45029542,0.26449987,0.46437052,0.25858125,0.53111553,0.3218449,0.55776876,0.32293826,0.54661775,0.3537036,0.5542533,0.2685012,0.5987169,0.3044826,0.61934423,0.37884912,0.57386196,0.41640946,0.59385407,0.4040706,0.69188225,0.4387153,0.70627713,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2781023,0.3776985,0.2685409,0.3691035,0.2750596,0.36809856,0.2317168,0.3816451,0.25847635,0.38207108,0.21082774,0.4502193,0.2634991,0.46463856,0.2556086,0.5290627,0.32137296,0.5556833,0.32015276,0.545269,0.35351744,0.5526584,0.26752448,0.5985138,0.3033459,0.6194939,0.37989202,0.5737389,0.4137797,0.5942079,0.40860158,0.6907884,0.43860236,0.7055517,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2766493,0.37613422,0.26760033,0.36779532,0.2729606,0.36668664,0.23282564,0.38134462,0.25598383,0.3812648,0.213829,0.44980356,0.26189822,0.4637342,0.2612872,0.5287358,0.3198155,0.55600655,0.32297882,0.545791,0.35399985,0.5526635,0.27117524,0.59940314,0.30421656,0.61995625,0.38054347,0.57614565,0.41456708,0.59579515,0.40838176,0.6918832,0.43936548,0.7050622,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2754047,0.37665996,0.266443,0.3682791,0.27154145,0.3673182,0.23234387,0.38168305,0.25448853,0.38193357,0.2135179,0.44999564,0.26077524,0.46503812,0.2621714,0.52843237,0.3199588,0.55760705,0.32422948,0.5455203,0.35413224,0.55281776,0.2723008,0.598461,0.3043793,0.6195513,0.38237697,0.57633936,0.41280577,0.59663737,0.41410312,0.6929,0.43905616,0.7061206,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27484265,0.37734535,0.26630816,0.36869156,0.27060518,0.36788088,0.23356242,0.38173866,0.25273058,0.3821459,0.21545744,0.44972298,0.25892788,0.46562243,0.26555362,0.5276736,0.31895033,0.5587722,0.32642516,0.5469815,0.35350764,0.5542234,0.27383822,0.59760374,0.30326355,0.61906075,0.38540602,0.57585984,0.41363478,0.59672666,0.4158443,0.69281876,0.4390269,0.70595366,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27546152,0.3757292,0.26693884,0.36713398,0.2712297,0.36617061,0.23415342,0.3802049,0.25258613,0.38018942,0.21667974,0.4485387,0.25637683,0.46452174,0.26907808,0.5256041,0.31852224,0.55816835,0.329582,0.5463691,0.3575191,0.5551895,0.2729111,0.5978705,0.29960176,0.61958414,0.38756463,0.5754212,0.41240197,0.5966681,0.41825962,0.6923449,0.43950453,0.7052748,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27466947,0.37721473,0.26647806,0.36846188,0.27043033,0.3674666,0.23451741,0.3811443,0.25167042,0.38078752,0.21658857,0.44920453,0.2558616,0.46415266,0.26890895,0.524901,0.31858373,0.5556835,0.32830808,0.54646903,0.3563238,0.5549201,0.2714301,0.59565276,0.29780176,0.6168236,0.3872857,0.57667106,0.41305003,0.5971571,0.41632062,0.6928902,0.4391648,0.7053326,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27429858,0.37507287,0.2666733,0.36662585,0.26889732,0.36574632,0.23645952,0.38045436,0.24848394,0.38052794,0.22010723,0.44806814,0.25403818,0.46370056,0.27325708,0.5227972,0.31759664,0.55491173,0.33009377,0.5463205,0.35470968,0.5536384,0.27438426,0.59484625,0.29765287,0.61591727,0.38615894,0.57545537,0.41273174,0.5961221,0.41150284,0.69264203,0.43801364,0.7050573,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27465352,0.374941,0.26677996,0.366612,0.26926354,0.36571047,0.2361608,0.38056624,0.2482903,0.38051224,0.22075449,0.44822422,0.25315613,0.4640184,0.2737274,0.52191114,0.316665,0.55470824,0.3286894,0.54544693,0.35391104,0.55354935,0.27627388,0.59301746,0.29828617,0.6142109,0.38829818,0.5770962,0.41262412,0.5979182,0.41301456,0.69214046,0.43706003,0.70436364,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27445698,0.3746945,0.26838905,0.36572826,0.26781693,0.36537325,0.24120827,0.3786346,0.24441893,0.37962124,0.22628705,0.44244868,0.24739249,0.45980707,0.27973557,0.51626486,0.30617678,0.55404645,0.3286923,0.5418846,0.34990168,0.557186,0.28075147,0.5869405,0.29531646,0.60890645,0.39030358,0.58021384,0.41058704,0.6012594,0.42014337,0.6975562,0.44053683,0.70978564,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27445698,0.3746945,0.26838905,0.36572826,0.26781693,0.36537325,0.24120827,0.3786346,0.24441893,0.37962124,0.22628705,0.44244868,0.24739249,0.45980707,0.27973557,0.51626486,0.30617678,0.55404645,0.3286923,0.5418846,0.34990168,0.557186,0.28075147,0.5869405,0.29531646,0.60890645,0.39030358,0.58021384,0.41058704,0.6012594,0.42014337,0.6975562,0.44053683,0.70978564,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27412543,0.37453943,0.26804337,0.36554173,0.26748046,0.36536,0.24076001,0.37836662,0.24418794,0.37975663,0.2256329,0.44191894,0.2475553,0.45948496,0.27836695,0.51502305,0.30624115,0.5524513,0.3275871,0.5425953,0.34926513,0.5571279,0.27974156,0.58504194,0.29464203,0.6070823,0.391551,0.5802301,0.41078386,0.6015127,0.41994855,0.6958019,0.4378717,0.7086599,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27418226,0.37419957,0.268161,0.36516172,0.2671984,0.36506203,0.24114569,0.3780408,0.24339457,0.37973368,0.22554965,0.44188803,0.24680157,0.45977774,0.27879566,0.5150941,0.30604732,0.55328983,0.32831535,0.5425382,0.3497076,0.5591228,0.27936593,0.58631146,0.2940192,0.60856545,0.38934764,0.58070034,0.41003886,0.6022562,0.41951433,0.69626254,0.43986678,0.7097283,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27457842,0.37468916,0.26847184,0.3657234,0.26779997,0.36549723,0.24093819,0.37844214,0.24397813,0.37977314,0.22453837,0.4421833,0.2470992,0.4595603,0.27800092,0.5148469,0.3064177,0.551895,0.3281444,0.54154575,0.34934884,0.5571681,0.27823582,0.5859256,0.29366514,0.60797745,0.3889388,0.581323,0.40959525,0.6024531,0.4203309,0.6942872,0.43976498,0.70716643,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2743301,0.3741447,0.26814294,0.36516008,0.2677724,0.3648779,0.24057536,0.37788367,0.24467464,0.379043,0.2247294,0.442125,0.24825339,0.45898744,0.2771053,0.51626456,0.30734167,0.552209,0.3275505,0.5435962,0.349578,0.55771965,0.27834955,0.5868977,0.2946088,0.60862756,0.3885835,0.5804165,0.41094288,0.60136807,0.41654387,0.6945969,0.4390947,0.70757914,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27455407,0.37418124,0.2683892,0.36519065,0.2677978,0.36500528,0.24094608,0.37790164,0.24422668,0.3793259,0.22540036,0.44211334,0.24722238,0.4596932,0.2777587,0.51545364,0.3062707,0.5526055,0.32764155,0.54231536,0.34882212,0.55737305,0.2801828,0.58645177,0.29507238,0.60860467,0.38992044,0.58127356,0.40922275,0.60277355,0.4209629,0.6942477,0.43976036,0.70758766,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27455407,0.37418124,0.2683892,0.36519065,0.2677978,0.36500528,0.24094608,0.37790164,0.24422668,0.3793259,0.22540036,0.44211334,0.24722238,0.4596932,0.2777587,0.51545364,0.3062707,0.5526055,0.32764155,0.54231536,0.34882212,0.55737305,0.2801828,0.58645177,0.29507238,0.60860467,0.38992044,0.58127356,0.40922275,0.60277355,0.4209629,0.6942477,0.43976036,0.70758766,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2746153,0.3744391,0.26843715,0.36551866,0.26791975,0.36524653,0.24127224,0.37844393,0.24442963,0.37965778,0.22638097,0.44267502,0.24694088,0.4605874,0.27899343,0.5152837,0.30675468,0.55375576,0.32816157,0.540999,0.34957337,0.5569689,0.28050253,0.58618945,0.2946001,0.60841924,0.39022475,0.57951814,0.4092358,0.60123736,0.41976142,0.695014,0.43975645,0.708131,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27485463,0.37513462,0.2683024,0.36639735,0.26855502,0.36603665,0.24031197,0.3793043,0.245693,0.38021457,0.22615336,0.44280058,0.248028,0.46042424,0.278578,0.5148909,0.30774236,0.55270517,0.3275821,0.5419963,0.3491753,0.5571988,0.28109983,0.5862,0.29613653,0.6082588,0.3904469,0.5796342,0.41008422,0.6012286,0.41848037,0.6955047,0.43989068,0.7083695,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2742754,0.37514186,0.26770303,0.36639723,0.26789585,0.36605403,0.2397046,0.37921777,0.24486235,0.3800573,0.22468786,0.44266653,0.24749826,0.45955902,0.27728298,0.5151022,0.30784154,0.5509596,0.3278082,0.5427081,0.34922162,0.5562632,0.27958503,0.585236,0.2951201,0.60720193,0.3908417,0.57945395,0.41043162,0.6009939,0.41924977,0.6950707,0.43923646,0.70838624,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.27402672,0.37468866,0.2671179,0.36615354,0.26759785,0.3659825,0.23872232,0.37905562,0.2445652,0.38036472,0.22393738,0.44187787,0.24650812,0.4595862,0.2779767,0.5122604,0.30797765,0.5491725,0.32963622,0.542745,0.35074636,0.55661345,0.27882496,0.5845857,0.2941042,0.60711396,0.39081696,0.57772315,0.4091494,0.60024565,0.42141858,0.69331986,0.4399825,0.707743,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
0.2737615,0.37513208,0.26697442,0.36653757,0.26733956,0.3663881,0.23918258,0.3792496,0.24444251,0.380321,0.22528489,0.44178322,0.24670456,0.45894185,0.2795563,0.5118081,0.30900857,0.54783946,0.32940236,0.5425601,0.35082933,0.55546886,0.28004098,0.5832132,0.29448482,0.60531366,0.39179948,0.57959443,0.40937448,0.6016626,0.4211567,0.69550437,0.43948993,0.7094264,Subject1_Activity8_sit_table_cam2_Activity8_sit_table_cam2,0
